client_id	path	sentence	up_votes	down_votes	age	gender	accent
spk1	train0194.mp3	彼女を見送りに行ってきたところです。			twenties	male	
spk1	train0195.mp3	部屋には物音一つ聞こえなかった。			twenties	male	
spk1	train0196.mp3	郵便局は駅のそばにあります。			twenties	male	
spk1	train0197.mp3	病気のために彼女は旅行することが出来なかった。			twenties	male	
spk1	train0198.mp3	彼女は夫に子供たちをそれぞれの家に送らせた。			twenties	male	
spk1	train0199.mp3	彼女は秘書としての仕事に非常に有能である。			twenties	male	
spk1	train0200.mp3	彼女は風邪を引いて欠席しました。			twenties	male	
spk1	train0201.mp3	中国近代史をいろどった、英雄の時代が過ぎてゆく。			twenties	male	
spk1	train0202.mp3	亜由美ちゃんの足が河風の煽りを受けていた。			twenties	male	
spk1	train0203.mp3	それを発明した教授は大学から相当の対価を受ける権利がある。			twenties	male	
spk1	train0204.mp3	分相応に暮らせ。			twenties	male	
spk1	train0205.mp3	気管支ぜんそくや鼻炎も広まっている。			twenties	male	
spk1	train0206.mp3	父親はしぶしぶ娘の結婚に同意した。			twenties	male	
spk1	train0207.mp3	物価の変動を考慮して、給付水準を決める必要がある。			twenties	male	
spk1	train0208.mp3	彼女は宝石で飾りたてた。			twenties	male	
spk1	train0209.mp3	外を見ると雨が降り始めている。			twenties	male	
spk1	train0210.mp3	父はテーブルの上座の自分の席に着いて、お祈りを始めた。			twenties	male	
spk1	train0211.mp3	風船が木に引っかかっている。			twenties	male	
spk1	train0212.mp3	去年はいい年でした。			twenties	male	
spk5	train0213.mp3	昼から夜まで、およそ子供の考えつく、ありとあらゆる遊びをやった。			twenties	male	
spk1	train0214.mp3	この本は漢字が多くて難しいです。			twenties	male	
spk1	train0215.mp3	父の趣味はバラを栽培することです。			twenties	male	
spk1	train0216.mp3	父は自分の問題をいつも母と相談する。			twenties	male	
spk1	train0217.mp3	お茶でも飲みませんか。			twenties	male	
spk1	train0218.mp3	夫を亡くした婦人は、未亡人です。			twenties	male	
spk1	train0219.mp3	富士山は雪で覆われていた。			twenties	male	
spk1	train0220.mp3	彼女は話をするのが恐かった。			twenties	male	
spk1	train0221.mp3	わたしはあの山に登ったことがあります。			twenties	male	
spk1	train0222.mp3	彼女は病気だったと思われる。			twenties	male	
spk1	train0223.mp3	食堂はあっちの建物にあります。			twenties	male	
spk1	train0224.mp3	来週から毎日テストがあります。			twenties	male	
spk1	train0225.mp3	氷嚢を持ってきてください。			twenties	male	
spk1	train0226.mp3	不思議な巡り合わせで私達はばったり再会した。			twenties	male	
spk1	train0227.mp3	疲れが彼女の顔に見えた。			twenties	male	
spk1	train0228.mp3	父は私に新しい自転車を買ってくれました。			twenties	male	
spk1	train0229.mp3	病人の容態は変わりかけている。			twenties	male	
spk1	train0230.mp3	彼女は母の肩に頭をもたせかけた。			twenties	male	
spk1	train0231.mp3	彼女は風呂付きの部屋を探していたのだが、この近くで見つけた。			twenties	male	
spk1	train0232.mp3	彼等は貿易問題について臨時の会合を開いた。			twenties	male	
spk1	train0233.mp3	彼女は両足が麻痺している。			twenties	male	
spk1	train0234.mp3	郵便局ではがきを一枚買います。			twenties	male	
spk1	train0235.mp3	病気のため彼はタバコをやむなくやめた。			twenties	male	
spk1	train0236.mp3	父は歌い続けた。			twenties	male	
spk1	train0237.mp3	頭上には、右上方へと、急角度でのぼる線が、くっきりと描かれている。			twenties	male	
spk1	train0238.mp3	風邪をひきました。			twenties	male	
spk1	train0239.mp3	彼女は涙を流すまいとした。			twenties	male	
spk1	train0240.mp3	こういう絵が、やすやすと描けるはずはない。			twenties	male	
spk1	train0241.mp3	父と私は日曜日にはテニスをした。			twenties	male	
spk1	train0242.mp3	氷をたくさんいれて下さい。			twenties	male	
spk1	train0243.mp3	きのうは忙しかったので、とても疲れました。			twenties	male	
spk1	train0244.mp3	文の最初の語はすべて大文字ではじめなければならない。			twenties	male	
spk1	train0245.mp3	私の駄文を見ていただきありがとうございます。			twenties	male	
spk1	train0246.mp3	貧血気味です。			twenties	male	
spk1	train0247.mp3	浮かんだと思うとまた沈む。			twenties	male	
spk1	train0248.mp3	木村さんとよくあの喫茶店へ行きます。			twenties	male	
spk1	train0249.mp3	それをかばおうとして、右ひざと、ふくらはぎをやられた。			twenties	male	
spk1	train0250.mp3	この作文はとてもよく書けました。			twenties	male	
spk2	train0251.mp3	不意を討たれて私は何も言う事を思い付かなかった。			twenties	male	
spk2	train0252.mp3	母はいつもわたしに買い物を頼みます。			twenties	male	
spk2	train0253.mp3	病人にそんなことを言うなんて、彼には思いやりがなかった。			twenties	male	
spk2	train0254.mp3	彼女は美しいばかりか、心も優しく、しかも、聡明である。			twenties	male	
spk2	train0255.mp3	彼女は冷たいよりもむしろ内気なのです。			twenties	male	
spk2	train0256.mp3	彼女を待つ必要がありますか。			twenties	male	
spk2	train0257.mp3	彼等は、何も起こらなかったかのように食べ続けた。			twenties	male	
spk2	train0258.mp3	彼女は毛筆を使うのがいやだった。			twenties	male	
spk2	train0259.mp3	風船はどんどん上がって行って、とうとう見えなくなった。			twenties	male	
spk2	train0260.mp3	部下は彼のあとに続いた。			twenties	male	
spk2	train0261.mp3	豹はその斑点を変えることはできない。			twenties	male	
spk2	train0262.mp3	彼女らは喜びで満ち溢れていた。			twenties	male	
spk2	train0263.mp3	彼女は不本意ながらもそうした。			twenties	male	
spk2	train0264.mp3	彼女は木から落ちた。			twenties	male	
spk2	train0265.mp3	封筒をください。			twenties	male	
spk2	train0266.mp3	部屋をいそいでかたづけてほしいの。			twenties	male	
spk2	train0267.mp3	彼女は母親にそっくりだ。			twenties	male	
spk2	train0268.mp3	表面的な理由がいくつかある。			twenties	male	
spk2	train0269.mp3	父は喜んでいるどころか、とても怒っている。			twenties	male	
spk2	train0270.mp3	兵隊たちは彼らが征服した人々から食物を没収した。			twenties	male	
spk2	train0271.mp3	この時計はきっと高いにちがいありません。			twenties	male	
spk2	train0272.mp3	武器を持ち歩くのは法律違反である。			twenties	male	
spk2	train0273.mp3	父は週末に帰宅します。			twenties	male	
spk2	train0274.mp3	父の死後彼が会社の責任者となった。			twenties	male	
spk5	train0275.mp3	夜空を、赤い灯が点滅しながら旋回し、十分おきに、照明弾がゆっくりと落ちてくる。			twenties	male	
spk5	train0276.mp3	物価が上っている。			twenties	male	
spk2	train0277.mp3	父は私の健康のことを心配している。			twenties	male	
spk2	train0278.mp3	父はテーブルの自分の席に着いた。			twenties	male	
spk2	train0279.mp3	部屋からでてきてもいいですか。			twenties	male	
spk2	train0280.mp3	浜辺は人でいっぱいだ。			twenties	male	
spk2	train0281.mp3	彼女は病気だといった。			twenties	male	
spk2	train0282.mp3	あの交差点を右に曲がると、大使館があります。			twenties	male	
spk2	train0283.mp3	貧乏だけれども、彼は嘘をつくようなことはしない。			twenties	male	
spk2	train0284.mp3	父は袖に長い裂け目を作った。			twenties	male	
spk2	train0285.mp3	部屋にはほとんど誰もいなかった。			twenties	male	
spk2	train0286.mp3	彼女好調ですね。			twenties	male	
spk2	train0287.mp3	あそこのスーパーは夜も開いています。			twenties	male	
spk2	train0288.mp3	彼女は不幸らしい。			twenties	male	
spk2	train0289.mp3	首相になってからのほうが、ずっと、表情が柔和だった。			twenties	male	
spk2	train0290.mp3	先だって、ごく短期間だが、久方ぶりに、ヨーロッパへ行った。			twenties	male	
spk2	train0291.mp3	腹を立てるな。			twenties	male	
spk2	train0292.mp3	この建物の三階にあります。			twenties	male	
spk2	train0293.mp3	不足の事態を頭にいれておく。			twenties	male	
spk2	train0294.mp3	覆面をした男達が旅客を襲って金を奪った。			twenties	male	
spk2	train0295.mp3	ごはんを食べてから、歯をみがきます。			twenties	male	
spk2	train0296.mp3	貧しい人をさげすんではならない。			twenties	male	
spk2	train0297.mp3	父は出かけていますが、母は在宅しています。			twenties	male	
spk2	train0298.mp3	彼女は父親にセーターを編んであげた。			twenties	male	
spk2	train0299.mp3	そうです、異常音は空冷ファンの最後の断末魔だったのです。			twenties	male	
spk2	train0300.mp3	彼を気の毒におもわずにはいられない。			twenties	male	
spk2	train0301.mp3	彼女は率直にものを言う。			twenties	male	
spk2	train0302.mp3	今年の三月十五日に日本に来ました。			twenties	male	
spk2	train0303.mp3	父はあした家にいるのでしょう。			twenties	male	
spk2	train0304.mp3	不正アクセスは、法律で取り締まるべき。			twenties	male	
spk2	train0305.mp3	彼女は老人が横断するのに手を貸してあげた。			twenties	male	
spk2	train0306.mp3	母が作る料理はとてもおいしいです。			twenties	male	
spk2	train0307.mp3	分からないことがあったら、いつでも私に聞きなさい。			twenties	male	
spk2	train0308.mp3	物価が下がった。			twenties	male	
spk2	train0309.mp3	彼女は冷静に話し続けた。			twenties	male	
spk2	train0310.mp3	分かるような気がする。			twenties	male	
spk2	train0311.mp3	尚、会社説明会後でも、会社見学は随時受け付けております。			twenties	male	
spk2	train0312.mp3	兵士たちは敵の攻撃に抵抗した。			twenties	male	
spk2	train0313.mp3	彼女は母親を見るやいなや大声で叫んだ。			twenties	male	
spk2	train0314.mp3	風邪が抜けない。			twenties	male	
spk2	train0315.mp3	あのレストランは安いです。でも、あまりおいしくないです。			twenties	male	
spk2	train0316.mp3	夏は暑いので、スーツを着たくないです。			twenties	male	
spk2	train0317.mp3	文学批評を読むことは文学を理解するのにとても役立つ。			twenties	male	
spk2	train0318.mp3	私たちはとっても仲良しでお互いの家をよく行き来する仲でした。			twenties	male	
spk2	train0319.mp3	風が強くなってきたようだね。			twenties	male	
spk2	train0320.mp3	夫の死後、彼女は一人で二人の子供を育てた。			twenties	male	
spk2	train0321.mp3	木村さんは学生ですが、田中さんは会社員です。			twenties	male	
spk2	train0322.mp3	壁の色は床の色とそぐわない。			twenties	male	
spk2	train0323.mp3	父は毎朝起きると、新聞を読みます。			twenties	male	
spk2	train0324.mp3	病気は財布を空にする。			twenties	male	
spk2	train0325.mp3	彼女は夕食の前に宿題をするのが習慣になっている。			twenties	male	
spk2	train0326.mp3	羽子板で突く羽の玉は「むくろじ」という大木の種です。			twenties	male	
spk2	train0327.mp3	彼女は流行にとらわれている。			twenties	male	
spk2	train0328.mp3	日本では冬雪が降ります。			twenties	male	
spk2	train0329.mp3	十日までにこの仕事をしなければなりません。			twenties	male	
spk2	train0330.mp3	風呂に入っている時に、よい考えが浮かんだ。			twenties	male	
spk2	train0331.mp3	あれは田中さんのです。			twenties	male	
spk2	train0332.mp3	授業中に隣の人と話してはいけません。			twenties	male	
spk2	train0333.mp3	貧乏くじを引きたくない。			twenties	male	
spk2	train0334.mp3	これほど、躍動感がなくて、静かで、沈痛な胴上げというのも珍しい。			twenties	male	
spk2	train0335.mp3	彼女は目にいっぱい浮かべて、さよならと手を振っていた。			twenties	male	
spk2	train0336.mp3	彼女は老婆のように頭を下げて歩いた。			twenties	male	
spk2	train0337.mp3	彼女は服に凝っている。			twenties	male	
spk2	train0338.mp3	日本では十八歳から運転ができます。			twenties	male	
spk2	train0339.mp3	危ないので、ここに入ってはいけません。			twenties	male	
spk2	train0340.mp3	運転免許を取って三年目になります。			twenties	male	
spk2	train0341.mp3	この意見に、宇宙人たちは、パチパチと、それぞれすべての手で拍手して賛成した。			twenties	male	
spk2	train0342.mp3	彼女は野球があまり好きではない。			twenties	male	
spk2	train0343.mp3	理由は非常に明白であって、私は講演が下手だからである。			twenties	male	
spk2	train0344.mp3	彼女は夫の欠点ばかり探している。			twenties	male	
spk2	train0345.mp3	ここの下りも手掛かりがないので危険だ。			twenties	male	
spk2	train0346.mp3	彼女は部屋の中を歩きまわっていた。			twenties	male	
spk2	train0347.mp3	義務は、許可通知の後、発行料を支払った後、も続く点に留意。			twenties	male	
spk2	train0348.mp3	病気のいろいろな徴候を示す。			twenties	male	
spk2	train0349.mp3	父は写真コンテストで一等賞を獲得し意気揚々としていた。			twenties	male	
spk2	train0350.mp3	風邪に一番良い薬はなんですか。			twenties	male	
spk2	train0351.mp3	彼女は本当に美人だ。			twenties	male	
spk2	train0352.mp3	部屋に入ると私達は再び話を始めた。			twenties	male	
spk2	train0353.mp3	うちの犬は本当にかわいいです。			twenties	male	
spk5	train0354.mp3	「信用して」と彼は言った。			twenties	male	
spk2	train0355.mp3	大半は、大手の流通業者をへて、書店へ流れるが、たちまち、返本となって姿を消す本が少なくない。			twenties	male	
spk2	train0356.mp3	品物は代金引換でお送りいたします。			twenties	male	
spk2	train0357.mp3	わたしは子どものころ、よくあの公園で遊びました。			twenties	male	
spk2	train0358.mp3	不動産が高すぎるという意見に賛成だ。			twenties	male	
spk2	train0359.mp3	ペンで字を書きます。			twenties	male	
spk2	train0360.mp3	文明の進歩がとても速い。			twenties	male	
spk2	train0361.mp3	彼女たちの口から職場の労働問題が出てくることはほとんどなかった。			twenties	male	
spk2	train0362.mp3	彼女は夕食に遅れるだろう。			twenties	male	
spk2	train0363.mp3	玄関に花瓶が置いてあります。			twenties	male	
spk2	train0364.mp3	冷房では、冷え過ぎが、問題になる。			twenties	male	
spk2	train0365.mp3	一日はとても短いです。			twenties	male	
spk2	train0366.mp3	現地に着いて、いざというときおぶってくれる、原住民を頼んだが、これがピグミーであった。			twenties	male	
spk2	train0367.mp3	中国がより積極的な役割を発揮していくものと信じる。			twenties	male	
